User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,posx,posy
11433,Web_Browsing,-71.4,33.4,0.7,2.1,51.2,58,82
11434,Voice_Call,-12.1,27.6,0.3,0.4,50.4,89,58
11435,Video_Call,-54.9,17.7,1.0,2.2,60.8,20,97
11436,Background_Download,-3.3,17.0,7.2,8.0,64.8,51,59
11437,Emergency_Service,-31.7,90.3,7.8,8.9,63.0,64,14
11438,Online_Gaming,-80.7,24.7,2.9,4.1,69.4,72,55
11439,Emergency_Service,-90.4,51.9,6.5,6.8,78.3,66,76
11440,Background_Download,-79.1,52.9,7.4,8.4,82.8,87,50
11441,VoIP_Call,-89.7,74.2,0.1,2.1,52.9,63,40
11442,Voice_Call,-79.7,65.9,0.5,0.6,66.2,78,87
11443,Web_Browsing,-8.4,49.4,0.9,2.4,63.3,31,67
11444,Voice_Call,-11.0,54.0,0.4,1.2,52.7,19,19
11445,Voice_Call,-1.1,95.2,0.5,1.2,80.8,6,10
11446,Video_Call,-31.8,79.8,1.5,2.8,90.7,57,47
11447,Background_Download,-44.0,43.1,6.5,7.4,99.5,96,86
11448,Streaming,-28.6,97.4,3.6,4.2,76.4,94,5
11449,Video_Call,-65.1,44.3,1.7,2.3,71.6,93,68
11450,Online_Gaming,-61.9,61.4,1.6,2.9,60.4,86,63
11451,Voice_Call,-87.2,92.6,0.5,1.0,66.2,75,67
11452,Video_Streaming,-35.5,42.5,4.4,4.9,74.1,64,86
11453,Emergency_Service,-79.8,20.2,7.1,8.2,84.1,88,21
11454,Streaming,-40.8,89.4,4.3,5.5,89.0,1,41
11455,File_Download,-70.9,16.1,12.9,13.3,87.9,48,82
11456,File_Download,-46.1,16.0,16.8,18.5,83.1,95,81
11457,VoIP_Call,-44.7,44.3,0.2,2.1,69.5,30,71
11458,Streaming,-12.6,77.6,3.3,3.4,86.5,47,8
11459,Emergency_Service,-87.1,22.5,7.6,8.7,79.2,46,70
11460,Web_Browsing,-67.6,80.6,0.7,1.2,71.8,35,91
11461,Online_Gaming,-33.4,39.5,3.0,3.2,98.4,93,44
11462,Streaming,-11.5,95.8,4.8,6.1,79.0,6,82
11463,File_Download,-45.1,11.9,10.5,12.1,88.6,88,41
11464,Video_Call,-15.3,25.3,1.9,2.9,78.1,58,83
11465,Emergency_Service,-31.5,57.8,4.1,5.6,61.2,92,81
11466,Video_Call,-53.3,88.6,1.8,2.8,81.4,52,43
11467,VoIP_Call,-41.3,10.4,0.4,1.4,73.6,67,61
11468,Video_Streaming,-69.2,45.0,8.6,9.0,92.1,63,5
11469,Background_Download,-23.8,70.8,5.4,6.7,78.8,15,28
11470,Background_Download,-14.2,84.1,6.1,8.0,52.5,60,87
11471,VoIP_Call,-26.5,10.8,0.4,1.3,80.2,26,4
11472,Background_Download,-10.5,82.5,5.9,7.9,83.6,0,49
11473,Voice_Call,-20.8,90.0,0.3,2.0,87.1,45,78
11474,Web_Browsing,-61.5,38.7,0.6,2.1,71.2,41,86
11475,Voice_Call,-73.8,25.8,0.3,1.8,61.7,54,23
11476,Voice_Call,-57.6,39.6,0.4,1.6,67.6,15,49
11477,Emergency_Service,-43.1,30.8,6.6,7.7,72.5,28,44
11478,VoIP_Call,-12.1,97.5,0.3,1.2,93.9,28,12
11479,Video_Streaming,-42.8,43.0,5.8,6.6,62.7,14,53
11480,Streaming,-93.7,22.9,4.9,5.8,84.1,49,5
11481,Voice_Call,-31.5,86.8,0.2,1.0,61.7,86,63
11482,Video_Call,-73.2,14.0,1.6,1.9,72.0,65,85
11483,Video_Call,-20.4,49.1,1.2,2.5,53.3,2,17
11484,Streaming,-8.8,40.6,3.6,5.3,64.5,10,50
11485,Emergency_Service,-53.0,97.9,8.8,9.0,98.8,34,85
11486,Online_Gaming,-43.5,56.9,3.0,4.1,57.6,18,93
11487,Video_Call,-68.7,80.1,1.4,1.9,77.2,66,61
11488,Streaming,-91.4,70.6,2.1,3.8,89.9,53,29
11489,Video_Call,-55.5,57.0,1.6,2.5,69.7,7,47
11490,Emergency_Service,-12.1,61.2,5.7,6.4,71.4,59,18
11491,Streaming,-21.0,82.8,3.1,3.5,50.6,10,7
11492,File_Download,-90.4,47.4,8.0,8.6,65.4,56,61
11493,Background_Download,-85.5,93.5,8.8,9.9,97.5,24,87
11494,Voice_Call,-67.5,44.3,0.1,0.6,98.1,53,49
11495,Emergency_Service,-2.7,77.4,8.4,8.4,79.0,38,39
11496,Video_Call,-28.1,40.6,1.1,1.4,67.4,53,17
11497,Voice_Call,-47.1,19.3,0.1,0.7,69.7,95,89
11498,Voice_Call,-66.9,25.5,0.4,1.4,86.1,21,98
11499,Video_Call,-46.0,45.1,1.4,2.8,97.6,51,5
11500,VoIP_Call,-32.8,86.1,0.1,1.6,99.0,86,82
11501,Background_Download,-1.5,82.0,8.1,8.2,60.2,87,33
11502,Web_Browsing,-24.5,47.2,0.7,1.2,67.8,87,57
11503,Background_Download,-67.1,91.9,5.9,6.8,52.0,60,93
11504,Voice_Call,-36.3,93.9,0.2,1.9,92.3,48,96
11505,Online_Gaming,-49.5,95.4,2.0,2.1,53.0,65,11
11506,Background_Download,-26.7,34.1,5.8,6.0,87.2,55,64
11507,VoIP_Call,-2.5,45.0,0.5,0.9,61.5,79,57
11508,Web_Browsing,-74.3,80.0,0.7,1.9,96.0,43,46
11509,Online_Gaming,-85.0,16.9,1.9,2.2,62.6,2,11
11510,VoIP_Call,-17.6,42.3,0.4,2.0,61.4,88,79
11511,Web_Browsing,-86.1,56.6,0.9,0.9,69.2,34,78
11512,Web_Browsing,-30.6,15.7,0.7,2.7,99.2,53,77
11513,Web_Browsing,-44.9,18.2,0.6,1.7,65.9,67,23
11514,Video_Streaming,-94.7,58.3,7.1,7.9,78.3,37,90
11515,Video_Call,-64.2,84.3,1.3,1.3,63.1,15,36
11516,Streaming,-39.7,83.6,5.0,6.9,80.6,84,44
11517,Video_Streaming,-8.5,96.0,6.1,6.9,89.6,50,78
11518,Video_Call,-78.6,92.6,1.8,3.0,57.5,16,97
11519,Video_Call,-0.6,58.2,1.3,3.1,85.3,49,12
11520,Online_Gaming,-98.7,62.1,1.7,2.6,92.9,15,28
11521,Online_Gaming,-74.7,90.0,1.8,2.1,58.3,27,1
11522,Background_Download,-4.9,37.3,6.0,6.9,66.4,94,58
11523,File_Download,-39.8,25.6,5.1,5.3,69.9,41,57
11524,Emergency_Service,-27.7,63.1,4.9,6.0,63.4,46,62
11525,Background_Download,-53.5,56.3,5.8,7.5,71.0,80,91
11526,Web_Browsing,-42.9,42.4,0.6,1.0,91.2,38,70
11527,Video_Streaming,-44.2,37.1,6.0,7.3,63.3,25,61
11528,Online_Gaming,-43.3,40.1,2.2,3.1,70.1,90,89
11529,Voice_Call,-6.9,37.3,0.4,1.7,74.0,29,21
11530,File_Download,-75.6,81.5,19.2,20.6,62.0,55,54
11531,Voice_Call,-10.8,30.6,0.1,1.0,84.2,18,63
11532,Video_Streaming,-14.1,15.8,6.5,7.7,96.0,81,30
11533,VoIP_Call,-73.0,76.8,0.3,1.8,60.0,10,67
11534,Web_Browsing,-41.1,81.6,0.6,0.8,76.2,84,4
11535,Video_Streaming,-67.5,94.7,9.9,10.8,59.3,83,6
11536,Streaming,-87.8,39.1,4.1,5.4,51.6,2,44
11537,Voice_Call,-56.4,44.9,0.3,0.4,86.1,97,93
11538,Video_Streaming,-72.5,56.0,3.1,4.0,79.2,18,51
11539,Video_Call,-27.8,83.5,1.6,2.0,90.7,37,1
11540,Video_Streaming,-40.2,59.3,4.6,5.7,65.1,19,52
11541,Online_Gaming,-84.6,70.7,2.1,3.9,86.9,68,7
11542,Emergency_Service,-54.7,74.3,4.4,6.0,91.2,7,2
11543,VoIP_Call,-76.2,27.6,0.2,1.6,76.6,68,84
11544,VoIP_Call,-90.4,33.9,0.2,1.4,69.9,32,77
11545,Voice_Call,-17.2,35.0,0.4,1.1,78.6,46,41
11546,VoIP_Call,-67.3,99.9,0.2,0.7,71.2,89,83
11547,File_Download,-83.6,62.8,17.7,18.5,84.0,0,76
11548,Emergency_Service,-44.0,59.7,7.1,8.9,89.0,68,59
11549,Video_Streaming,-71.3,20.7,3.4,3.9,51.0,87,78
11550,Streaming,-16.6,22.7,4.3,6.2,87.5,90,74
11551,File_Download,-52.1,95.9,16.5,17.4,75.8,99,86
11552,Video_Streaming,-57.3,96.4,6.7,6.8,93.9,68,65
11553,Video_Call,-92.7,45.9,1.1,2.4,64.3,1,15
11554,Online_Gaming,-86.7,81.8,1.0,1.6,75.6,92,9
11555,Web_Browsing,-25.8,91.2,0.6,1.5,82.8,15,99
11556,Video_Streaming,-72.2,79.1,7.9,8.7,50.3,22,42
11557,Emergency_Service,-27.3,47.8,4.2,5.1,98.6,74,73
11558,Streaming,-63.4,24.6,3.9,4.5,77.4,57,32
11559,VoIP_Call,-20.6,44.9,0.3,2.2,58.9,94,41
11560,Video_Call,-26.3,66.0,1.2,2.0,97.7,95,39
11561,Emergency_Service,-63.3,16.3,6.8,7.2,89.9,12,65
11562,Background_Download,-32.3,63.4,8.3,10.1,68.8,6,73
11563,Voice_Call,-89.9,17.8,0.2,1.3,95.6,38,20
11564,Background_Download,-47.7,91.4,6.6,8.0,61.9,91,32
11565,Online_Gaming,-54.4,89.4,1.7,3.3,95.5,10,97
11566,Voice_Call,-44.3,24.4,0.4,1.6,76.3,8,88
11567,VoIP_Call,-89.6,28.2,0.4,0.5,82.1,16,84
11568,Online_Gaming,-83.4,43.4,2.2,4.0,80.5,33,11
11569,Video_Call,-56.3,11.1,1.8,2.4,74.8,50,66
11570,Background_Download,-62.9,20.2,7.7,9.2,76.9,18,73
11571,Web_Browsing,-6.0,29.5,0.6,1.0,65.3,33,70
11572,VoIP_Call,-72.6,31.7,0.1,1.8,78.9,74,68
11573,Voice_Call,-71.2,47.3,0.3,0.4,59.4,13,10
11574,Streaming,-57.6,98.4,4.2,5.9,70.4,59,46
11575,Emergency_Service,-31.9,83.6,8.7,10.5,61.9,88,24
11576,VoIP_Call,-7.6,51.2,0.4,0.6,55.9,72,40
11577,Web_Browsing,-53.1,48.8,0.8,1.1,86.6,39,80
11578,Emergency_Service,-55.7,84.8,8.7,10.2,62.0,11,78
11579,File_Download,-43.7,67.1,10.5,11.5,63.0,37,91
11580,Web_Browsing,-20.8,47.1,0.9,1.0,60.5,38,79
11581,File_Download,-12.9,37.5,9.9,11.9,88.8,82,13
11582,Video_Streaming,-7.5,21.3,4.2,5.5,69.6,0,56
11583,VoIP_Call,-10.5,13.5,0.3,1.6,69.5,94,79
11584,Background_Download,-39.6,73.3,7.4,8.5,74.7,12,73
11585,Online_Gaming,-36.9,19.9,2.4,2.5,52.1,91,43
11586,Online_Gaming,-38.5,82.9,1.3,2.7,58.3,69,36
11587,Background_Download,-42.5,47.9,7.7,8.1,87.8,40,7
11588,VoIP_Call,-91.0,11.5,0.4,0.6,58.3,62,68
11589,Video_Call,-18.5,20.3,1.3,2.0,87.8,89,67
11590,Video_Call,-41.3,83.1,1.0,2.6,77.7,74,57
11591,Video_Streaming,-55.6,70.1,5.1,6.8,77.6,60,31
11592,Emergency_Service,-46.9,85.2,7.6,9.2,92.3,0,62
11593,Web_Browsing,-21.9,29.6,0.5,2.2,84.6,0,16
11594,Online_Gaming,-91.5,65.9,2.3,2.7,78.7,16,1
11595,Web_Browsing,-51.3,82.1,0.9,1.8,93.2,78,35
11596,Web_Browsing,-92.1,36.7,0.7,1.3,70.7,33,31
11597,Web_Browsing,-31.7,15.7,0.9,2.4,96.0,85,65
11598,Emergency_Service,-56.6,32.7,2.4,2.5,75.2,94,52
11599,Streaming,-32.7,70.6,4.2,6.1,50.4,79,21
11600,Online_Gaming,-83.2,48.9,2.9,4.1,84.2,35,96
11601,Background_Download,-54.9,28.6,8.6,10.0,95.7,95,47
11602,Video_Call,-96.2,62.0,1.9,3.2,61.7,30,16
11603,VoIP_Call,-85.5,89.1,0.4,2.2,84.1,10,99
11604,Online_Gaming,-8.1,84.3,1.7,2.6,89.8,93,86
11605,Video_Call,-45.5,25.5,1.6,2.7,74.4,27,76
11606,Web_Browsing,-68.6,52.0,0.9,2.6,51.9,84,38
11607,VoIP_Call,-48.2,47.6,0.4,2.3,63.1,5,12
11608,Online_Gaming,-5.1,27.7,1.3,3.0,50.7,21,93
11609,Emergency_Service,-56.8,89.8,7.8,9.7,84.7,11,45
11610,Streaming,-27.1,65.4,4.9,4.9,87.8,80,25
11611,VoIP_Call,-90.1,15.2,0.4,0.5,82.2,36,85
11612,Video_Call,-99.4,67.8,1.4,2.6,50.5,60,91
11613,Background_Download,-9.1,36.5,8.3,9.3,79.2,77,41
11614,Video_Call,-10.7,26.6,1.1,2.1,86.6,73,13
11615,Voice_Call,-8.9,59.4,0.5,1.5,99.9,30,92
11616,File_Download,-23.1,24.5,19.0,20.1,72.0,10,63
11617,Online_Gaming,-18.8,45.8,2.3,2.3,76.2,14,56
11618,Video_Streaming,-80.8,94.7,4.2,5.1,67.3,11,52
11619,Background_Download,-50.0,52.3,10.0,11.6,60.4,25,5
11620,Background_Download,-52.5,57.4,8.2,9.0,99.1,6,6
11621,Background_Download,-7.7,38.8,6.4,7.3,58.6,26,67
11622,Web_Browsing,-22.7,56.7,0.5,1.6,50.7,53,95
11623,Streaming,-33.6,22.4,2.2,2.3,80.4,66,21
11624,Voice_Call,-10.4,52.8,0.5,2.0,58.7,8,73
11625,Web_Browsing,-16.5,88.2,0.7,2.6,57.1,47,36
11626,Streaming,-68.5,75.9,4.6,6.2,54.1,83,80
11627,Streaming,-67.4,48.8,4.1,4.6,60.0,69,98
11628,Background_Download,-2.2,96.3,6.7,7.6,67.9,0,65
11629,Video_Call,-6.5,81.5,1.4,2.6,59.3,48,24
11630,File_Download,-24.1,77.6,14.4,16.0,73.4,27,16
11631,Web_Browsing,-25.7,11.8,0.5,1.2,97.7,72,75
11632,VoIP_Call,-8.0,43.1,0.4,1.7,85.5,60,6
11633,Voice_Call,-43.4,17.7,0.3,0.6,98.0,79,16
11634,Background_Download,-14.3,31.4,5.7,7.2,79.1,76,62
11635,Emergency_Service,-24.5,28.3,9.7,9.9,50.2,47,26
11636,Online_Gaming,-9.2,52.2,1.1,2.9,65.3,42,86
11637,Web_Browsing,-61.3,41.3,0.9,2.1,89.5,28,98
11638,File_Download,-89.8,10.1,5.2,7.0,98.0,26,42
11639,File_Download,-26.6,29.0,14.7,14.8,61.8,84,26
11640,Background_Download,-98.0,20.9,7.8,9.2,71.3,60,58
11641,Background_Download,-68.5,73.4,6.8,8.3,97.5,39,35
11642,Video_Streaming,-54.0,87.5,7.5,9.4,85.7,39,8
11643,VoIP_Call,-41.5,97.6,0.2,1.8,83.8,19,10
11644,Web_Browsing,-24.0,29.6,0.9,1.4,59.6,33,98
11645,Streaming,-70.4,83.2,3.9,5.1,56.5,2,83
11646,Emergency_Service,-12.1,94.2,4.2,5.2,66.6,81,7
11647,Background_Download,-89.7,34.2,9.8,9.9,80.8,83,21
11648,Web_Browsing,-91.8,19.3,0.8,1.0,61.2,31,21
11649,Streaming,-20.1,25.6,3.9,4.8,65.1,13,46
11650,VoIP_Call,-14.8,23.9,0.3,1.9,95.4,34,64
11651,Video_Streaming,-51.2,24.6,7.2,8.4,82.4,14,48
11652,Web_Browsing,-97.2,69.7,1.0,1.3,93.8,46,28
11653,Background_Download,-77.3,31.0,8.6,10.4,79.9,23,22
11654,Emergency_Service,-41.4,68.0,6.7,8.1,68.0,91,82
11655,Streaming,-84.9,20.0,3.0,3.9,77.9,81,33
11656,Voice_Call,-47.3,80.9,0.3,0.7,86.3,79,61
11657,Streaming,-85.5,72.2,3.6,3.6,56.1,1,1
11658,Video_Streaming,-4.7,48.3,6.3,7.4,73.7,73,0
11659,Web_Browsing,-43.9,14.0,0.7,1.2,64.2,83,2
11660,Streaming,-29.7,28.1,4.7,5.8,76.5,36,15
11661,Online_Gaming,-83.5,74.5,1.5,3.1,92.7,48,77
11662,Web_Browsing,-17.7,49.8,0.7,2.3,91.3,79,56
11663,Video_Call,-97.9,65.9,1.9,3.9,58.7,60,71
11664,File_Download,-30.5,88.2,16.3,17.2,82.8,86,66
11665,Streaming,-48.1,69.4,2.4,2.7,70.1,49,27
11666,Emergency_Service,-85.8,56.4,9.0,9.7,63.5,94,84
11667,VoIP_Call,-27.1,29.1,0.1,1.7,65.2,72,80
11668,Voice_Call,-89.6,38.4,0.1,0.5,88.5,38,86
11669,Online_Gaming,-80.4,84.3,1.6,3.0,65.0,53,48
11670,Video_Call,-71.0,42.6,1.4,1.5,80.9,45,38
11671,Voice_Call,-42.3,35.4,0.4,2.2,94.1,6,43
11672,Video_Call,-23.6,97.1,1.2,2.2,75.0,85,90
11673,Streaming,-13.8,71.2,3.8,4.0,71.9,80,91
11674,Video_Call,-63.4,23.7,1.6,3.1,60.9,34,29
11675,Background_Download,-26.9,46.7,6.9,7.0,90.0,4,18
11676,Web_Browsing,-67.1,50.0,0.8,1.5,53.1,72,37
11677,Web_Browsing,-92.4,93.9,0.6,0.7,90.1,64,58
11678,VoIP_Call,-61.7,42.2,0.4,0.8,71.4,59,69
11679,Web_Browsing,-87.8,80.4,1.0,2.9,63.3,5,31
11680,Online_Gaming,-10.7,71.2,2.1,3.0,55.7,69,19
11681,VoIP_Call,-69.9,13.7,0.4,2.2,76.1,89,24
11682,VoIP_Call,-71.4,46.4,0.4,2.2,90.0,26,62
11683,Video_Streaming,-2.8,49.4,7.3,8.8,81.4,9,87
11684,Emergency_Service,-65.4,68.4,7.7,8.3,90.4,47,31
11685,Video_Streaming,-59.7,50.0,4.8,5.9,83.7,49,31
11686,Emergency_Service,-96.2,62.9,4.7,6.5,76.0,67,18
11687,Streaming,-5.1,27.2,2.7,3.1,69.5,46,42
11688,Background_Download,-83.0,19.9,6.2,6.5,68.8,56,13
11689,Emergency_Service,-72.3,73.7,4.5,5.8,54.9,49,70
11690,Emergency_Service,-14.6,79.7,6.2,7.2,74.9,57,93
11691,Video_Call,-47.9,51.4,1.1,3.0,76.0,22,59
11692,File_Download,-11.7,39.2,5.0,6.9,97.5,78,21
11693,Video_Call,-18.8,11.3,1.0,1.2,59.4,82,64
11694,Web_Browsing,-48.4,16.2,0.5,1.9,61.6,13,6
11695,File_Download,-46.1,66.2,12.7,12.9,97.3,3,35
11696,Emergency_Service,-55.6,87.8,7.1,7.9,82.1,33,34
11697,Emergency_Service,-85.5,95.4,7.8,8.6,82.2,77,83
11698,Background_Download,-62.8,55.2,6.4,7.5,69.1,96,91
11699,Web_Browsing,-9.1,71.8,0.6,1.0,81.7,99,7
11700,Background_Download,-77.6,41.0,9.6,10.6,96.3,13,21
11701,Video_Streaming,-19.5,20.6,8.3,9.2,79.8,15,72
11702,Video_Streaming,-89.0,33.2,5.5,6.6,77.9,48,84
11703,Streaming,-49.1,54.3,4.3,5.8,70.1,66,29
11704,VoIP_Call,-23.5,18.5,0.2,2.1,60.3,37,47
11705,Online_Gaming,-67.0,79.3,1.8,2.6,59.7,7,51
11706,Online_Gaming,-19.5,30.5,2.5,3.5,52.6,35,49
11707,Voice_Call,-22.7,62.1,0.2,1.3,85.2,49,59
11708,File_Download,-83.0,79.0,11.3,13.1,98.9,82,2
11709,File_Download,-59.4,35.7,6.8,8.8,73.6,3,66
11710,Video_Call,-46.6,94.1,1.6,2.3,94.3,64,66
11711,Web_Browsing,-74.1,94.8,1.0,2.5,78.4,70,32
11712,Streaming,-74.8,64.3,3.4,4.1,53.0,35,10
11713,Streaming,-6.1,58.6,3.1,3.3,86.9,73,47
11714,Emergency_Service,-83.7,27.8,5.2,5.2,53.5,74,47
11715,Background_Download,-45.9,77.9,6.8,7.8,67.3,96,52
11716,Video_Streaming,-7.8,74.8,7.7,8.1,76.5,62,0
11717,Video_Call,-58.2,83.2,1.1,2.4,86.9,75,47
11718,Voice_Call,-56.7,56.4,0.4,1.9,53.8,91,1
11719,Online_Gaming,-36.5,77.8,1.3,3.0,76.7,33,95
11720,Video_Call,-23.6,53.4,1.8,2.7,80.6,24,6
11721,VoIP_Call,-74.7,78.9,0.3,2.0,82.5,21,53
11722,Streaming,-49.1,77.0,2.6,2.9,88.2,86,84
11723,VoIP_Call,-51.6,42.5,0.5,2.4,50.4,2,50
11724,Video_Streaming,-20.1,88.8,6.6,7.6,52.5,28,6
11725,Video_Call,-90.2,81.3,1.7,2.9,60.1,96,72
11726,Emergency_Service,-8.9,58.3,5.9,6.7,96.2,32,49
11727,Streaming,-82.0,90.1,2.6,3.0,89.5,13,76
11728,Video_Streaming,-75.6,63.2,8.8,9.0,54.0,55,56
11729,File_Download,-26.7,24.9,14.0,16.0,57.0,18,11
11730,Emergency_Service,-29.1,29.1,5.1,5.9,53.4,43,21
11731,Background_Download,-3.0,58.0,7.8,9.4,64.4,55,72
11732,Web_Browsing,-88.5,97.9,1.0,1.2,74.9,3,35
11733,Online_Gaming,-25.2,24.8,2.0,3.4,91.9,38,30
11734,Web_Browsing,-57.8,71.2,0.6,1.4,79.3,66,95
11735,Voice_Call,-11.8,16.9,0.3,1.0,84.4,98,0
11736,Streaming,-11.3,66.7,2.4,2.8,92.9,92,76
11737,Web_Browsing,-90.4,12.4,0.6,1.1,82.1,20,4
11738,Web_Browsing,-81.7,32.5,0.5,1.2,59.5,56,14
11739,Emergency_Service,-57.5,87.6,7.3,8.2,96.0,22,5
11740,Online_Gaming,-68.9,22.9,1.5,1.9,57.3,22,69
11741,Voice_Call,-30.9,86.1,0.3,2.0,99.7,51,90
11742,File_Download,-59.0,91.6,10.8,12.5,97.2,22,95
11743,Voice_Call,-46.2,10.9,0.2,1.8,51.7,84,49
11744,File_Download,-29.5,82.7,5.5,6.7,55.8,71,98
11745,Online_Gaming,-52.6,58.5,1.1,2.8,65.1,52,56
11746,Emergency_Service,-52.4,21.4,9.0,10.6,53.0,94,23
11747,Video_Streaming,-31.9,30.7,4.1,5.6,98.3,70,57
11748,File_Download,-1.9,86.2,15.3,16.9,54.7,16,77
11749,Online_Gaming,-14.2,83.9,2.1,2.4,55.4,40,37
11750,Voice_Call,-55.5,44.8,0.3,1.4,64.6,40,5
11751,Video_Call,-52.3,69.8,1.2,3.0,77.5,45,19
11752,File_Download,-81.3,88.1,5.9,6.9,63.8,54,43
11753,Emergency_Service,-96.1,97.4,7.9,9.6,86.1,84,98
11754,Emergency_Service,-98.3,14.8,8.7,10.3,82.6,32,75
11755,VoIP_Call,-3.9,36.4,0.2,0.6,75.8,40,94
11756,Background_Download,-49.7,86.4,9.9,11.8,97.9,90,48
11757,Emergency_Service,-61.8,32.2,2.3,3.0,97.8,9,19
11758,Video_Streaming,-10.6,40.0,5.0,5.2,60.6,16,13
11759,Web_Browsing,-61.7,27.8,0.7,2.2,81.7,76,68
11760,Web_Browsing,-34.7,18.1,0.5,2.4,66.4,1,24
11761,Voice_Call,-79.5,95.6,0.4,0.7,97.0,53,92
11762,VoIP_Call,-35.3,51.4,0.5,1.8,50.4,3,75
11763,Voice_Call,-40.0,83.4,0.1,1.1,90.9,2,62
11764,Video_Call,-23.7,96.4,1.7,2.2,68.7,60,64
11765,Voice_Call,-5.8,41.2,0.2,2.0,53.6,80,86
11766,Emergency_Service,-22.2,44.6,8.8,10.3,87.4,4,41
11767,Online_Gaming,-59.3,44.3,1.1,2.8,72.3,7,28
11768,Video_Streaming,-89.6,69.6,5.4,5.9,97.5,75,72
11769,VoIP_Call,-29.1,14.8,0.2,1.7,79.1,12,48
11770,VoIP_Call,-55.4,54.9,0.4,0.5,51.8,25,27
11771,Web_Browsing,-54.7,65.0,0.5,1.9,90.7,36,7
11772,Online_Gaming,-95.7,88.4,1.8,2.7,77.6,12,7
11773,Video_Streaming,-83.8,54.1,5.9,6.9,88.5,49,98
11774,Video_Call,-4.2,30.9,1.9,2.8,94.2,29,76
11775,VoIP_Call,-43.1,70.8,0.1,1.1,85.7,54,52
11776,Web_Browsing,-94.3,44.5,1.0,1.6,52.2,12,85
11777,Streaming,-99.3,41.5,4.0,4.0,96.0,29,75
11778,Online_Gaming,-23.7,44.5,2.6,4.0,54.4,36,38
11779,Online_Gaming,-92.8,52.0,2.1,3.7,55.1,91,13
11780,Online_Gaming,-89.8,22.6,2.1,2.2,98.7,0,53
11781,VoIP_Call,-10.0,96.6,0.5,1.8,86.3,37,57
11782,Video_Streaming,-84.8,73.7,9.6,10.9,57.1,27,79
11783,Background_Download,-25.9,75.3,5.4,7.3,61.4,33,78
11784,Emergency_Service,-99.0,18.2,7.6,7.9,71.3,82,20
11785,File_Download,-20.5,18.2,13.1,13.3,93.1,21,34
11786,Voice_Call,-3.9,40.2,0.3,0.7,97.7,21,88
11787,Online_Gaming,-78.5,89.3,2.2,2.6,52.9,21,84
11788,Web_Browsing,-93.3,58.2,0.6,2.4,94.0,30,35
11789,Video_Streaming,-54.7,81.6,9.6,10.4,54.4,69,38
11790,Streaming,-74.3,81.2,2.0,3.1,69.9,82,33
11791,Emergency_Service,-69.8,21.3,3.5,5.1,77.0,2,71
11792,Video_Streaming,-88.1,56.7,7.9,9.8,70.8,28,36
11793,Emergency_Service,-41.8,23.4,6.8,7.6,87.6,21,36
11794,Online_Gaming,-9.6,20.8,3.0,4.9,71.1,21,31
11795,Emergency_Service,-60.4,76.4,7.3,8.4,55.5,50,73
11796,Background_Download,-60.6,67.1,9.7,11.6,81.4,8,84
11797,Emergency_Service,-72.0,37.8,7.5,9.3,55.8,50,44
11798,VoIP_Call,-89.9,44.3,0.4,1.9,81.3,62,19
11799,Background_Download,-16.5,88.0,8.6,10.5,80.6,46,63
11800,Streaming,-46.7,93.6,5.0,5.1,90.8,54,41
11801,Video_Streaming,-76.0,77.4,3.5,4.2,65.4,50,11
11802,Web_Browsing,-94.0,38.8,0.5,2.5,94.7,34,22
11803,Streaming,-23.8,81.9,3.7,4.6,83.1,6,7
11804,Web_Browsing,-25.9,21.5,0.8,0.9,60.2,17,68
11805,Video_Streaming,-21.8,68.4,7.5,9.3,88.7,16,16
11806,VoIP_Call,-69.6,43.3,0.5,1.6,52.9,90,40
11807,Online_Gaming,-86.0,67.0,1.2,2.1,91.6,89,55
11808,Video_Streaming,-73.0,62.6,9.5,9.9,65.7,47,19
11809,Video_Call,-51.3,96.0,1.2,2.8,77.1,2,37
11810,Video_Call,-73.5,90.6,1.6,1.9,69.1,36,7
11811,File_Download,-46.3,18.9,10.1,11.4,96.7,18,96
11812,File_Download,-54.0,45.9,16.5,17.4,93.9,97,22
11813,Online_Gaming,-74.6,46.0,1.2,2.1,64.2,75,99
11814,Streaming,-51.3,16.3,2.7,3.3,98.1,40,8
11815,Online_Gaming,-36.4,30.1,2.1,2.8,96.2,13,55
11816,VoIP_Call,-11.0,13.0,0.4,1.8,82.2,55,28
11817,Background_Download,-70.4,90.1,9.3,9.7,70.9,6,47
11818,Background_Download,-43.6,56.1,6.6,7.5,56.1,54,99
11819,Streaming,-77.1,20.2,3.4,3.5,60.7,45,76
11820,Streaming,-30.9,81.0,3.9,3.9,82.9,24,35
11821,Streaming,-82.1,22.9,2.9,4.5,86.5,37,55
11822,File_Download,-0.1,77.1,8.4,8.6,61.1,4,17
11823,File_Download,-98.1,72.8,11.6,13.3,50.2,83,8
11824,Streaming,-13.1,88.6,3.8,4.7,82.6,65,69
11825,Video_Streaming,-77.5,15.7,5.6,7.1,60.3,52,88
11826,Video_Call,-30.7,20.8,1.8,3.3,68.9,13,0
11827,Video_Streaming,-78.6,51.1,8.3,10.2,88.9,78,31
11828,Background_Download,-70.6,45.3,6.2,7.2,65.3,90,19
11829,Video_Streaming,-54.3,77.3,3.3,5.3,63.1,35,91
11830,Web_Browsing,-40.0,31.0,0.8,1.3,95.2,54,59
